node,relation_nodes 
2171343078,"2171301428,2171301925,2171343052,2171301600,2171301466,2171301436"
2171351949,"2171351927,1036552103,2171351931,4683712242,6149207097,6157741048,6157741050"
2171351927,"2171351927,2171351966"
2171371511,"2164044564,420265880,2171371503,2171371497"
2164044564,"2171371511,2164044571,2164044716,2171371503"
2171371452,"2171371503,2613703147,2709068137,420265804,1412287835,2168682525,2168682657,2168682540,2171371460,2175276316,2175276457,2175276392,2164044716,2175276418,4283744613,6163934179,420265880,2175276495"
2171371503,"2171371511,2164044564,2171371452"
2171371460,"2613703147,2709068137,420265804,1412287835,2168682525,2168682657,2168682540,2171371452,2175276316,2175276457,2175276392,2164044716,2175276418,4283744613,6163934179,420265880,2175276495,2171371517,2171371535"
2171371553,"2613703147,2709068137,2168682587,2171371517,2171371535"
2171371517,"2171371460,2171371553"
2171371535,"2171371460,2171371553"
420265840,"2183070397,420266574,2173660847,5350855473,946186451,946186361,946186564,2173689880,2173660836,2174686345,2174686268,2178476543,5661496824,6148990398"
2173660847,"420266806,420265840,2173689899,2177218876,5667276198,2174686268"
2173660902,2173660743
2173660743,"420266692,420266478,2173660902,420266699,420266722,420266720,420266709,2177218792,5971176482,2180045103,3635426759,1726781817,2999214881,6148990140,6148990154,6148990164,6148990173,6157736658,2180045087,6157736670,6157816077"
2173660779,"2173660900,2173660884,2173660747,2175276436,2178059237,2173660753"
2173660900,"420265809,420266482,2173660779"
2173660884,"420266744,420266795,2173660779,2175276436,2178059237"
2173660747,"420266744,420266795,2173660779,2175276436,2178059237"
2173660741,"2173660600,420266744,420266795"
2173660600,"420265809,420266482,2173660741,420266449,2164044601,2168887478,2168887527,2175276272,2175276434,3221495198,2179875726,6157816043,6157816054,6157820335"
2173660955,"946186271,946186528"
2173660825,
2173660862,2173660708
2173660708,"420266727,420266692,2173660862,420266574,2173660818,2174686602,4290341028,2178476681,2178476151,2183070472,2183070488,2183070381,5659178714,2186707450,420266569,420266678,2174686321"
1736755349,"420266806,5444903629"
2173660818,"420266727,420266692,420266574,2173660708,2174686602,4290341028,2178476681,2178476151,2183070472,2183070488,2183070381,5659178714,2186707450,420266569,420266678,2174686321,2178476437,5662933494,5662934032"
1736755349,"420266806,5444903629"
2173660836,420265840
946186256,
2173660683,2183070468
2173660758,"4283744644,2164044652,2175276366,2181490564,2183061196,4283744085,4283744042,2171330092,2164044644,2181490359,2173660827,2173660698"
2181490455,"2164044704,2891233160,2164044693,2173660827,2173660698"
1997671843,"1997671845,2173660697,2617007613,5387258775,2173660864"
2173660697,"1997671843,2173660777,2617007613,5387258775,2173660864"
2173689903,"2177219009,1036552365,2177218771,1736755417,2177218772,2178485516"
4683712240,2178500944
2173689883,2173689898
2173689898,"2173689883,946186239"
2173690003,"2173689997,2173689867"
2173689997,"946186334,946186239,2173690003,946186543,6148990394,2173689867"
2173689857,"2173689946,2173689921,2173689851"
2173689946,"420266238,2173689857,946186334,946404024"
1736755374,"1736755387,2173689999"
2173689999,"1736755374,420266436,2179890437,2179890438,2179890435,2179890421,2179890439,2179890401,2179890404,2179890442,2179890431"
2173689867,"2173690003,2173689997"
2173689911,420266238
2173689851,"2173689892,2173689921,2173689857"
2173689892,2173689851
946186238,"946186464,2173660920,946186449,946186438,946186528,2183070407"
2173689899,"420266806,2173660847,2177218876,5667276198"
2173689944,946186239
946186239,"946186334,2173689944,2173689880,420266727,946186543,2173689898,2173689997,6148990394"
2173689976,"2173689993,2173689974"
2173689993,"2173689976,2173689974"
2173689921,"2173689851,2173689857"
2173689851,"2173689892,2173689921,2173689857"
2173689880,"2183070397,420265840,420266806,946186239"
946186239,"946186334,2173689944,2173689880,420266727,946186543,2173689898,2173689997,6148990394"
2173689911,420266238
2173689974,"2173689993,2173689976"
2174686291,"420266720,946186290,946186240,946186331,946186573,2177218867,2178476201"
2174686276,"946186295,946186361,946186306,946186495"
2164044609,"2164044685,2164044637,2174686584,2181490433,2164044663,2164044628"
2174686584,2164044609
2174686295,"2174686272,2164044652,4283743939,2181490573,1736755063,2183061156,2183061041,2183061184,2183061232"
2174686272,"2174686295,2174686443,4283744085,4283744028"
2170728705,"2170728723,2168682547,2170728709,2170728711,2170728697,2170728693"
2168682547,"1412287835,2170728705"
2174686345,"2183070397,420265840,946186451,946186564,6148990398,2174686310,2174686375,2174686372,2174686280"
2174686268,"420265840,2174686310,2174686372,2174686280,2173660847"
2174686577,"2174686602,6157736666"
2174686602,"420266727,420266692,2174686577,420266574,2173660708,2173660818,4290341028,2178476681,2178476151,2183070472,2183070488,2183070381,5659178714,2186707450,420266569,420266678,2174686321,6157736665"
2174686443,2174686272
2174686272,"2174686295,2174686443,4283744085,4283744028"
2174686307,"3226990411,420266694,1726781796,1726781794,2092582366,2190739791,2461400762,5446838997,5916337526,6149050653,6149050659,6402094679"
2174686265,"1726781754,1726781737,420266787,4779272265"
2174686284,"2174686310,2177218862,5661602929,2174686372"
2174686310,"2174686284,2174686375,2174686372,2174686280,2174686345,2174686268"
2174686375,"2174686310,2174686372,2174686280,2174686345"
2173660836,420265840
2177218862,"2174686372,2177218876,2174686284,5661602929"
2174686372,"2177218862,2174686310,2174686375,2174686280,2174686284,5661602929,2174686345,2174686268"
2174725206,"2174725346,2174725181,1736755299,2174725226,2174725231,2174725251"
2174725346,"2174725206,2174725242,2174725303"
2174725181,"1736755299,1736755340,2174725356,2174725206,2174725226,2174725231,2174725251"
1736755299,"2174725181,1736755268,2174725273,2174725206,2174725226,2174725231,2174725251,4290305713,1736755291"
2174725242,"2174725303,2174725346"
2174725303,"2174725242,2174725356,2174725346"
2174725342,"1736755320,3051907396,2174725193,2174725260,2174725169,4290305813,1736755321,2899118183,2899118186,6157820326,2174725313,2174725350"
2174725193,"2174725342,2174725298,2174725184,2174725313,2174725234,2174725278,2174725350"
2174725193,"2174725342,2174725298,2174725184,2174725313,2174725234,2174725278,2174725350"
2174725298,"1736755320,3051907396,2613615063,2174725193"
2174725216,"2174725260,2174725293,2174725178,2174725290,2174725270,2174725169"
2174725260,"1736755320,3051907396,2174725216,2174725342,2174725169,4290305813,1736755321,2899118183,2899118186,6157820326"
2174725184,"2174725193,2174725178,2174725350"
2174725178,"2174725184,2174725293,2174725216,2174725290,2174725270,2174725306,2174725169"
2174725293,"2174725226,2174725169,2181321191,1736755296,2174725216,2174725178,2174725290,2174725270"
2174725226,"2174725181,1736755299,2174725293,2174725206,2174725231,2174725251"
2174725306,2174725178
2174725313,"2174725193,2174725342,2174725234,2174725278,2174725350"
1736755340,"2174725356,2181321191,1736755296,2174725254,2174725275,6157816065,6157816064,2174725181"
2174725356,"1736755340,2174725303,2174725181"
2174725234,"2174725193,2174725290,2174725313,2174725350"
2174725290,"2174725234,2174725293,2174725216,2174725178,2174725270,2174725169"
2174725278,"2174725193,2174725270,2174725313,2174725350"
2174725270,"2174725278,2174725293,2174725216,2174725178,2174725290,2174725169"
2174725231,"2174725181,1736755299,1736755320,2174725206,2174725226,2174725251"
1736755320,"3051907396,2174725231,2181321191,1736755296,2174725298,2174725342,2174725260,2174725169,4290305813,1736755321,2899118183,2899118186,6157820326"
2174725251,"2174725181,1736755299,2174725254,2174725206,2174725226,2174725231"
2174725254,"2174725251,2181321191,1736755296,1736755340,2174725275,6157816065,6157816064"
2174725169,"1736755320,3051907396,2174725293,2174725342,2174725260,4290305813,1736755321,2899118183,2899118186,6157820326,2174725216,2174725178,2174725290,2174725270"
2174725293,"2174725226,2174725169,2181321191,1736755296,2174725216,2174725178,2174725290,2174725270"
2174725350,"2174725193,2174725275,2174725342,2174725184,2174725313,2174725234,2174725278"
2174725275,"2174725350,2181321191,1736755296,1736755340,2174725254,6157816065,6157816064"
2174824805,"1038395040,2174824803,2170730393"
2174824803,"2174824805,2174824859,2174824832"
2174824856,"420265809,420265846,420265843,1736755354,2164121813,2164121814,2164121626,2164121390,2178500944,2168682528,2170750591,2178066606,420265844,420265850,2178476241,2178476585,2180045105,2175276197,2168887525,6157736603,4290306491"
420265809,"420266482,2174824856,2181490588,420265828,420266449,420265843,420266654,420266588,1736755354,2164044659,2164044601,2164121813,2164121814,2164121626,2164121390,2178500944,2168682528,2168887392,2168887478,2178059207,2168887527,2170750591,2173660900,2173660600,420265830,2175276467,2175276272,2175276434,2178059235,3221495198,2178066606,420265844,420265850,2178476241,2178476585,2180045105,2175276197,2179875726,2186707292,2168887525,420265824,6157736603,6157816043,6157816054,6157820335,6157820347,4290306491"
2174824857,"1038395040,2174824839"
2174824839,2174824857
2174824859,"1038395040,2174824803,2170730393"
2174824803,"2174824805,2174824859,2174824832"
1038395029,
2174824833,"345366140,2170728725,2174824811,2170730394,2170730408,1841070590,2180045014,2190631042,2190631044,6157729205"
2174824853,"1038395040,2174824874,2170730406,2174824850,2171008420,2174824876,2174824827,420265868"
2174824874,"2174824853,2174824810,2174824868,2174824832,2174824825"
2174824876,"1038395040,2174824849,2170730406,2174824850,2171008420,2174824853,2174824827,420265868"
2174824849,"2174824876,2174824824,2174824810,2174824827"
2170730393,"2170730408,2174824859,2174824805,2170730407,2171008355"
2174824859,"1038395040,2174824803,2170730393"
2174824810,"2174824825,2174824824,2174824849,2174824874,2174824827,2174824868,2174824832"
2174824825,"345366140,420265846,2174824810,420265868,2170728708,2170730401,2174824874,2174824868,2174824832"
2174824801,"2174824852,1036552217,2174824870,2895803948,2895828798,2895828784,5023218701,5023218703,5699505722,5922525999"
2174824852,2174824801
420265846,"345366140,2174824856,420265868,2170728708,2170730401,2174824825"
2174824856,"420265809,420265846,420265843,1736755354,2164121813,2164121814,2164121626,2164121390,2178500944,2168682528,2170750591,2178066606,420265844,420265850,2178476241,2178476585,2180045105,2175276197,2168887525,6157736603,4290306491"
2174824824,"2174824827,2180044989,2174824849,2174824810,2180044998,2180045042"
2174824827,"1038395040,2174824824,2170730406,2174824850,2171008420,2174824853,2174824876,2174824849,2174824810,420265868"
2174824870,"2891233168,1036552217,2895803948,2895828798,2895828784,5699505722,5922525999"
2891233168,2174824870
2174824857,"1038395040,2174824839"
2174824868,"2174824810,2174824874,2174824832,2174824825"
420265883,"420265828,420265885,2178452454,2178059301,2178059275,2178059328,2178452442,2178452553,2178452478,2178452557,2178452486,2178452559,2178452445,2178500992,2178501017,2164044701,4290306588,6402111177"
420265885,"2178500944,420265883,2178452442,2178452553,2178452557,2178452486,2178500992,2178501017,2164044701,4290306588,6402111177"
2891233167,2175091607
2175091607,"2171301728,2171301767,2891233167,2171301329,2175091602,2175091606,2175091600"
2891233164,2175091602
2175091602,"2171301728,2171301767,2891233164,2171301329,2175091607,2175091606,2175091600"
2891233166,2175091606
2175091606,"2171301728,2171301767,2891233166,2171301329,2175091607,2175091602,2175091600"
2891233165,2175091601
2175091601,"2171342989,2891233165,2171301436"
2891233163,2175091600
2175091600,"2171301728,2171301767,2891233163,2171301329,2175091607,2175091602,2175091606"
420265830,"2175276492,420265809,420265828,1736755354,2175276467,2186707292,420265824"
2175276492,420265830
2175276316,"2175276519,2613703147,2709068137,420265804,1412287835,2168682525,2168682657,2168682540,2171371452,2171371460,2175276457,2175276392,2164044716,2175276418,4283744613,6163934179,420265880,2175276495"
2175276519,"2175276316,2171371497,2175276496,2175276395,2175276393"
2175276283,"2175276293,2175276224,2175276383,4290305636,2175276350"
2175276293,"2175276283,2175276195,2175276399,2175276350"
2175276441,2175276231
2175276231,"420266108,2175276441"
2171301767,"2171301728,2175276294,2171343016,2181490388,2171301329,2175091607,2175091602,2175091606,2175091600"
2175276294,2171301767
2175276295,"2175276183,2175276413,2175276233,2175276260,2175276500"
2175276183,"2175276295,2175276249,2175276510"
2175276300,2175276188
2175276188,"2175276300,2175276459"
2173660625,"420266773,420266767,5690913871"
2175276524,"420266106,2217943794"
2175276305,"2175276457,2175276182"
2175276457,"2613703147,2709068137,420265804,1412287835,2168682525,2168682657,2168682540,2171371452,2171371460,2175276316,2175276392,2164044716,2175276418,4283744613,6163934179,420265880"
2175276377,"2175276218,2178476134,2175276471,2175276381"
2175276218,2175276377
2175276357,"2175276346,2175276364,2164044699,2175276432,2175276287,2175276355,2180045069,2180044980,2164044618"
2175276364,2175276357
2175276350,"2175276283,2175276293,2175276342"
2175276342,2175276350
2170972705,"2170972745,2183725811,2170972631,2170972670,2175276230,2201227436"
2183725811,"2170972705,2183725863"
2175276413,"2175276295,2175276233,2175276260,2175276500"
2175276295,"2175276183,2175276413,2175276233,2175276260,2175276500"
2178476134,"2175276471,2175276377,2175276381"
2175276471,"2178476134,2175276377,2175276381"
2175276381,"2178476134,2175276471,2175276437,2175276377"
2175276437,"2175276381,420266744,420266795"
2180045090,"2175276246,2180045029,2175276197"
